,low,high,length
6660,37119047,37119017,1195.62548983
6661,37119047,37119018,2427.11827565
6662,37119047,37119032,649.331918699
6663,37119047,37119035,4728.92143884
6664,37119047,37119036,3782.42232712
6665,37119048,37119019,1225.27894918
6666,37119048,37119071,8066.12062544
6667,37119048,37119074,829.812838944
6668,37119048,37119032,2546.06811853
6669,37119048,37119036,1569.18013534
6670,37119099,37119102,5127.82040586
6671,37119099,37119106,0.0
6672,37119099,37119117,5776.70815536
6673,37119099,37119125,1122.57307136
6674,37119099,37119216,815.770194101
6675,37119099,37119085,3949.10950276
6676,37119100,37119103,0.0
6677,37119100,37119118,1374.98715078
6678,37119100,37119131,12651.4516143
6679,37119100,37119069,10752.118504
6680,37119100,37119090,1968.51014923
6681,37119101,37119110,1699.84333226
6682,37119101,37119129,0.0
6683,37119101,37119087,419.792617258
6684,37119101,37119073,0.0
6685,37119101,37119093,7485.77806282
6686,37119101,37119086,568.29343166
6687,37119101,37119088,2819.05177715
6688,37119102,37119235,470.447103361
6689,37119102,37119125,7865.90348248
6690,37119102,37119216,11361.7698189
6691,37119103,37119118,9351.09834758
6692,37119103,37119119,0.0
6693,37119103,37119068,4846.99107962
6694,37119103,37119069,937.750028199
6695,37119103,37119085,2282.72705464
6696,37119104,37119149,2013.92292717
6697,37119104,37119060,6707.51065282
6698,37119104,37119123,844.397478166
6699,37119104,37119205,1057.07926103
6700,37119237,37119204.1,10696.999826
6701,37119237,37119149,0.0
6702,37119237,37119141,3137.72057893
6703,37119237,37119212,8199.47034584
6704,37119238.1,37119151,9827.7360484
6705,37119238.1,37119135,10784.9846553
6706,37119238.1,37119211,1149.99684676
6707,37119238.1,37119214,1610.30300729
6708,37119151,37119239,1323.36784782
6709,37119151,37119145,878.497353133
6710,37119151,37119241,12118.9234519
6711,37119151,37119128,1384.5948913
6712,37119151,37119211,1503.36508076
6713,37119151,37119214,5956.45458072
6714,37119009,37119010,4758.58222084
6715,37119009,37119013,6092.3640201
6716,37119009,37119020,2589.6760111
6717,37119009,37119022,2634.89031664
6718,37119010,37119020,2328.89349517
6719,37119010,37119021,5301.75188464
6720,37119010,37119022,2834.53905519
6721,37119049,37119050,632.067098303
6722,37119049,37119051,535.110641391
6723,37119049,37119057,51.0802678262
6724,37119049,37119019,4486.37480898
6725,37119049,37119020,2447.53792684
6726,37119049,37119037,532.616989758
6727,37119050,37119057,3259.43758605
6728,37119050,37119059,7136.60115658
6729,37119050,37119037,9414.83789544
6730,37119105,37119149,7066.97988967
6731,37119105,37119126,3551.8647574
6732,37119105,37119132,8296.92189634
6733,37119105,37119141,11785.5872982
6734,37119105,37119212,0.0
6735,37119106,37119117,2280.64580229
6736,37119106,37119064,3187.53905106
6737,37119106,37119065,5834.16408692
6738,37119106,37119066,2320.824269
6739,37119106,37119034,0.0
6740,37119106,37119036,991.492460884
6741,37119106,37119085,2401.06423801
6742,37119146,37119107.1,11830.847498
6743,37119146,37119126,15265.0013248
6744,37119146,37119128,843.396739953
6745,37119146,37119026,1364.70444569
6746,37119146,37119212,6758.08125307
6747,37119146,37119214,3184.14696637
6748,37119107.1,37119135,8595.2429284
6749,37119107.1,37119026,430.680584675
6750,37119107.1,37119214,5399.91487445
6751,37119239,37119145,13865.336691
6752,37119239,37119128,6658.9160192
6753,37119239,37119212,7679.574272
6754,37119145,37119241,8247.56407973
6755,37119145,37119212,6283.09492501
6756,37119241,37119202,13057.203167
6757,37119241,37119134,4439.66614146
6758,37119241,37119207,24120.4055462
6759,37119241,37119209,1698.34379658
6760,37119241,37119211,8567.89470889
6761,37119242,37119142,13129.4465339
6762,37119242,37119240,8624.46380159
6763,37119243,37119122,8975.92867827
6764,37119220,37119235,10710.5909497
6765,37119220,37119216,7823.83973385
6766,37119220,37119218,0.0
6767,37119220,37119219,3249.85198194
6768,37119220,37119221,9922.75118094
6769,37119235,37119115,3380.60415798
6770,37119235,37119216,3251.97953551
6771,37119235,37119083,25.2857913749
6772,37119011,37119012,4674.57423071
6773,37119011,37119013,7524.03309201
6774,37119011,37119054,5750.78354595
6775,37119011,37119022,4755.31320923
6776,37119011,37119023,695.490348885
6777,37119011,37119024,1247.25938449
6778,37119011,37119027,1633.86956389
6779,37119011,37119031,1009.34918934
6780,37119012,37119054,1793.9948368
6781,37119012,37119024,4911.09219976
6782,37119012,37119025,3149.72684921
6783,37119012,37119041,5992.41303477
6784,37119051,37119052,1185.13313049
6785,37119051,37119020,753.795744034
6786,37119051,37119021,7255.77253573
6787,37119051,37119022,0.0
6788,37119051,37119037,1649.24824078
6789,37119051,37119038,7478.87995474
6790,37119052,37119021,0.0
6791,37119052,37119022,4630.84274608
6792,37119052,37119031,5034.45411571
6793,37119052,37119078.1,8237.35762512
6794,37119052,37119037,0.0
6795,37119052,37119038,721.821086015
6796,37119052,37119039,5733.77524541
6797,37119109,37119013,685.323160979
6798,37119109,37119014,3290.73061034
6799,37119109,37119015,6707.83976326
6800,37119110,37119111,3011.67361272
6801,37119110,37119072,4069.66595384
6802,37119110,37119073,4431.48958316
6803,37119110,37119086,5540.93752022
6804,37119111,37119057,3140.61220928
6805,37119111,37119071,6673.58751761
6806,37119111,37119072,3344.31286589
6807,37119111,37119073,6064.34582089
6808,37119111,37119074,0.0
6809,37119112,37119113,2043.33533251
6810,37119112,37119121,2385.04499082
6811,37119112,37119137,6516.11852845
6812,37119112,37119090,7577.98815126
6813,37119113,37119136,906.143226226
6814,37119113,37119137,0.0
6815,37119113,37119215,401.456137365
6816,37119204.1,37119149,5342.35243126
6817,37119204.1,37119141,0.0
6818,37119204.1,37119205,7906.28500891
6819,37119149,37119060,2925.76607091
6820,37119149,37119132,1632.31396767
6821,37119149,37119141,2011.74303414
6822,37119149,37119205,14062.0913336
6823,37119202,37119206,23536.790306
6824,37119202,37119133,20186.7925363
6825,37119202,37119142,410.994718043
6826,37119202,37119240,3329.69606754
6827,37119202,37119207,10111.8588524
6828,37119013,37119014,9968.81842568
6829,37119013,37119022,747.921300686
6830,37119013,37119027,865.68183624
6831,37119014,37119015,4055.80438188
6832,37119014,37119027,5138.94934785
6833,37119014,37119030,6308.6934881
6834,37119015,37119029,1627.27247229
6835,37119054,37119055,5639.72951898
6836,37119054,37119056,4398.76081315
6837,37119054,37119025,535.449171586
6838,37119054,37119027,2744.74747925
6839,37119055,37119056,2700.84188371
6840,37119055,37119016,3470.36318246
6841,37119055,37119025,1106.14787156
6842,37119055,37119213,0.0
6843,37119056,37119016,0.0
6844,37119056,37119026,10164.9682279
6845,37119056,37119027,7617.16397784
6846,37119056,37119213,2928.35809914
6847,37119114,37119120,0.0
6848,37119114,37119129,6520.29440896
6849,37119114,37119075,0.0
6850,37119114,37119076,4583.97716576
6851,37119114,37119225,0.0
6852,37119115,37119083,4779.56073318
6853,37119116,37119124,6250.61624772
6854,37119116,37119201,5807.81818661
6855,37119116,37119203,10692.1164198
6856,37119116,37119083,11919.4064139
6857,37119117,37119125,1167.90457637
6858,37119117,37119063,2532.88829146
6859,37119117,37119064,5612.78529991
6860,37119117,37119085,0.0
6861,37119006,37119062,1617.48367077
6862,37119006,37119130,7096.55012525
6863,37119006,37119033,4753.74769014
6864,37119006,37119034,2686.93340333
6865,37119006,37119084,5856.0992186
6866,37119006,37119108,0.0
6867,37119016,37119025,4211.3482362
6868,37119016,37119210,8669.62733802
6869,37119016,37119213,1731.29337099
6870,37119016,37119041,6692.42105236
6871,37119016,37119222,3929.72957311
6872,37119057,37119058,0.0
6873,37119057,37119019,273.9881683
6874,37119057,37119059,344.889506009
6875,37119057,37119071,0.0
6876,37119057,37119073,65.4758161595
6877,37119057,37119074,6488.75408545
6878,37119057,37119075,3647.91297301
6879,37119057,37119076,5527.86530713
6880,37119058,37119120,5971.82784132
6881,37119058,37119059,7247.86537401
6882,37119058,37119076,3345.15199374
6883,37119058,37119077,0.0
6884,37119118,37119069,0.0
6885,37119118,37119090,0.0
6886,37119119,37119067,3770.79062728
6887,37119119,37119068,1564.96650373
6888,37119119,37119069,3679.31456931
6889,37119119,37119070,6668.48079204
6890,37119119,37119071,1251.57545869
6891,37119119,37119036,0.0
6892,37119120,37119076,2207.55101512
6893,37119120,37119077,2802.88466094
6894,37119121,37119131,5213.61198472
6895,37119121,37119069,0.0
6896,37119121,37119144,0.0
6897,37119121,37119090,8234.10839096
6898,37119017,37119033,0.0
6899,37119017,37119034,2634.12961828
6900,37119017,37119035,6307.45240284
6901,37119018,37119032,2726.62696939
6902,37119019,37119074,11014.7015697
6903,37119019,37119032,4168.17429752
6904,37119059,37119076,0.0
6905,37119060,37119132,11903.7017532
6906,37119060,37119028,1582.62527652
6907,37119060,37119082,1490.63503142
6908,37119061,37119124,3243.97534293
6909,37119061,37119028,0.0
6910,37119061,37119029,0.0
6911,37119061,37119084,1551.12081978
6912,37119123,37119203,6777.2453752
6913,37119123,37119205,13029.548236
6914,37119124,37119084,4711.47641197
6915,37119124,37119108,4675.80156126
6916,37119125,37119062,0.0
6917,37119125,37119063,4869.32496274
6918,37119126,37119132,841.92360724
6919,37119126,37119026,2078.12880414
6920,37119126,37119027,0.0
6921,37119126,37119141,0.0
6922,37119126,37119212,4393.7774551
6923,37119126,37119082,11800.7011321
6924,37119128,37119212,2217.71080425
6925,37119128,37119214,13558.4038424
6926,37119020,37119021,1100.5873265
6927,37119021,37119022,2692.64417924
6928,37119062,37119063,2403.43146955
6929,37119062,37119130,3041.48259978
6930,37119062,37119083,1167.42033421
6931,37119062,37119084,0.0
6932,37119062,37119108,5549.67577853
6933,37119063,37119130,7284.62492987
6934,37119063,37119064,2656.28854826
6935,37119063,37119034,0.0
6936,37119129,37119087,10950.826523
6937,37119129,37119225,4368.42997715
6938,37119087,37119140,6855.56204385
6939,37119087,37119088,7280.42627052
6940,37119130,37119064,0.0
6941,37119130,37119034,2272.76207567
6942,37119022,37119031,5520.89184553
6943,37119023,37119053,4380.76669431
6944,37119023,37119024,10738.1335543
6945,37119023,37119040,0.0
6946,37119023,37119031,8325.46217552
6947,37119023,37119081,388.522593325
6948,37119053,37119031,3138.02647984
6949,37119053,37119200,5238.86817397
6950,37119053,37119039,17001.9805993
6951,37119053,37119079,15699.6200059
6952,37119053,37119081,8768.85765161
6953,37119064,37119066,0.0
6954,37119064,37119034,4837.52524443
6955,37119065,37119067,1931.79521096
6956,37119065,37119068,643.457849488
6957,37119065,37119036,1076.36840815
6958,37119065,37119085,5171.64588583
6959,37119131,37119069,1467.90880785
6960,37119131,37119090,4944.23387069
6961,37119132,37119082,4717.72743236
6962,37119024,37119040,4052.52288899
6963,37119024,37119041,3146.08017512
6964,37119024,37119081,0.0
6965,37119040,37119041,7057.74037837
6966,37119040,37119081,14013.4442012
6967,37119025,37119041,4333.3177568
6968,37119066,37119034,2478.57051495
6969,37119066,37119035,959.626180581
6970,37119066,37119036,7067.83302203
6971,37119067,37119068,4909.22470742
6972,37119067,37119071,0.0
6973,37119067,37119036,5791.83312321
6974,37119133,37119142,283.430390015
6975,37119133,37119143,3000.99654486
6976,37119133,37119207,16654.3367512
6977,37119134,37119142,12228.8731395
6978,37119134,37119143,11691.8705125
6979,37119134,37119207,474.375911115
6980,37119134,37119209,30275.0691757
6981,37119135,37119026,1467.26573374
6982,37119135,37119210,1742.41106096
6983,37119135,37119211,8982.7780716
6984,37119135,37119213,15279.1843894
6985,37119135,37119214,1111.20907073
6986,37119136,37119215,15870.2723796
6987,37119136,37119218,2679.72122626
6988,37119136,37179037A,0.0
6989,37119136,37179015,8825.16875015
6990,37119137,37119139.1,2193.27770542
6991,37119137,37179041,4650.66235983
6992,37119137,37179028,9691.06420266
6993,37119137,37179018,0.0
6994,37119138,37119077,3674.80654422
6995,37119138,37119228,13310.677444
6996,37119138,37119147,9663.26992318
6997,37119138,37119078.1,0.0
6998,37119148,37119139.1,7234.8978926
6999,37119148,37119140,11352.5500729
7000,37119148,37179028,11542.1642665
7001,37119139.1,37119140,663.597868076
7002,37119139.1,37119144,5259.53702974
7003,37119139.1,37179028,3301.97237767
7004,37119140,37119144,9260.07375507
7005,37119140,37119088,3339.89479729
7006,37119026,37119027,5588.01007213
7007,37119026,37119213,11438.1840036
7008,37119026,37119082,0.0
7009,37119027,37119028,0.0
7010,37119027,37119030,7706.03110387
7011,37119027,37119082,127.18451668
7012,37119068,37119069,0.0
7013,37119068,37119085,1802.10348988
7014,37119069,37119070,4669.55803385
7015,37119069,37119093,7504.25993219
7016,37119069,37119086,6708.99452328
7017,37119069,37119088,0.0
7018,37119070,37119071,1361.60781643
7019,37119070,37119072,2807.80372948
7020,37119070,37119086,4225.96263892
7021,37119071,37119072,3852.76213798
7022,37119071,37119074,3661.97875902
7023,37119071,37119036,1741.66540672
7024,37119141,37119212,12443.0653818
7025,37119142,37119143,10820.6664367
7026,37119142,37119240,16172.5653192
7027,37119142,37119209,12902.5391671
7028,37119143,37119207,1413.34816701
7029,37119028,37119030,6677.52468838
7030,37119028,37119082,5023.53549498
7031,37119029,37119033,0.0
7032,37119031,37119039,8864.91853742
7033,37119072,37119086,569.483725158
7034,37119073,37119075,3157.4206981
7035,37119200,37119039,11261.347613
7036,37119200,37119079,5600.9766877
7037,37119200,37119224,12543.8972645
7038,37119201,37119203,13462.014707
7039,37119201,37119083,493.278161993
7040,37119201,37119219,15029.3427544
7041,37119203,37119205,12895.768555
7042,37119209,37119211,26010.6344098
7043,37119209,37119150,8504.23283209
7044,37119209,37119223.1,2694.75316378
7045,37119210,37119211,19564.15545
7046,37119210,37119213,2477.97865146
7047,37119210,37119222,16290.0168649
7048,37119211,37119222,2837.72346411
7049,37119211,37119150,1633.29367956
7050,37119033,37119034,5942.74314374
7051,37119033,37119084,0.0
7052,37119075,37119076,3333.31421859
7053,37119122,37119225,2459.71469312
7054,37119122,37119228,15192.7671946
7055,37119077,37119225,11954.0046701
7056,37119077,37119228,4780.89311881
7057,37119077,37119147,3989.18003549
7058,37119225,37119228,3953.43523219
7059,37119215,37119216,0.0
7060,37119215,37119218,3454.2547533
7061,37119035,37119036,2001.97188418
7062,37119147,37119078.1,11629.8873588
7063,37119078.1,37119039,7411.89078702
7064,37119216,37119218,5564.7740187
7065,37119216,37119221,0.0
7066,37119218,37119221,10663.9545729
7067,37119218,37179037A,10019.5831054
7068,37119218,37179015,0.0
7069,37119218,37179037B,0.0
7070,3717714,3717703,54127.8898389
7071,3717703,3717701,50503.9417048
7072,3717703,3717702,66591.6413088
7073,37119037,37119038,7379.46651976
7074,37119041,37119081,4291.72729577
7075,37119041,37119089,7497.49215449
7076,37119041,37119222,5484.86439669
7077,37119079,37119080,8612.07166207
7078,37119079,37119081,7629.85805154
7079,37119079,37119224,5885.33825789
7080,37119080,37119081,2932.13565288
7081,37119080,37119089,11113.3575596
7082,37119080,37119224,13654.9486873
7083,37119081,37119089,9012.86710839
7084,37119083,37119219,23.8920432768
7085,37119084,37119108,4443.74741673
7086,37119093,37119086,4239.22300424
7087,37119093,37119088,4062.07104332
7088,37119089,37119222,13149.2122627
7089,37119089,37119150,21957.1072059
7090,37119089,37119224,3609.51886194
7091,37119219,37119221,3224.54274502
7092,37119221,37179037A,0.0
7093,37119221,37179032,10479.0863302
7094,37119221,37179035,2932.48894189
7095,37119221,37179037B,6589.04515552
7096,37119222,37119150,16739.7995469
7097,37119150,37119223.1,18222.259693
7098,37119150,37119224,2827.44754876
7099,37119223.1,37119224,6202.38431747
7100,3717701,3717702,49361.5677426
7101,3717702,3717715,80822.5509151
7102,37157CO,37157MC,19185.1245046
7103,37157CO,37157WM,13626.6052757
7104,37157CO,37157LI,28142.3992678
7105,37157CO,37157VA,9849.41363972
7106,37157CO,37157RD-1,32596.7009442
7107,37157MC,37157WM,3382.0841147
7108,37157MC,37157VA,8921.58605873
7109,37157MC,37157IR,30605.8338293
7110,37157WM,37157RD-1,35008.4558434
7111,37157WM,37157IR,13164.9544096
7112,37157EC,37157RC,7424.50805818
7113,37157EC,37157ED-1,18452.0371192
7114,37157EC,37157DR,19101.7062253
7115,37157RC,37157LI,41989.2512438
7116,37157RC,37157ED-1,17394.4326926
7117,37157RC,37157LK-2,150.296315145
7118,37157RC,37157DR,16100.7647737
7119,37157RC,37157VA,51681.7747461
7120,37157RC,37157HO,18769.8785172
7121,37157RC,37157MA,36204.523026
7122,37157RC,37157NB,15425.1071757
7123,37157RC,37157AV,0.0
7124,37157LI,37157DR,28869.8673928
7125,37157LI,37157VA,419.561833935
7126,37157LI,37157RD-1,27749.9816392
7127,37157ED-1,37157LK-2,35904.870608
7128,37157ED-1,37157MA,2745.93603484
7129,37157LK-2,37157MA,45561.9652106
7130,37157VA,37157IR,38924.5506869
7131,37157VA,37157NB,5453.9152762
7132,37157HU,37157HO,31871.6873879
7133,37157HU,37157MD,50011.2506123
7134,37157HU,37157NB,2850.74332377
7135,37157HU,37157AV,16241.6567818
7136,37157HU,3716919,910.67821539
7137,37157HU,3716918,4740.49226351
7138,37157HO,37157MA,0.0
7139,37157HO,37157NB,66855.9687226
7140,37157HO,37157AV,29311.2181472
7141,37157MD,37157AV,29970.7175922
7142,37157MD,3716902,0.0
7143,37157MD,3716920,4569.94215049
7144,37157MD,3716919,2059.42353752
7145,37157IR,37157NB,42148.3352264
7146,37157MA,37157AV,83162.1421698
7147,37157AV,3716902,6076.43932589
7148,37157AV,3716920,0.0
7149,37173ALMOND,3711313,36241.3429341
7150,37173ALMOND,3711314,30200.879378
7151,37173ALMOND,3711315,18914.2657826
7152,37173ALMOND,37173ALARKA,24557.3933735
7153,37173ALMOND,37173BC1,77227.766522
7154,3711306,3711307,52519.2955371
7155,3711306,3711315,26686.7846984
7156,3711306,3711304,7041.40806581
7157,3711306,3711303,11371.6039709
7158,3711310,3711311,31665.4199275
7159,3711310,3711309,7586.4306496
7160,3711311,3711309,4869.51785926
7161,3711311,3711305,24389.8630784
7162,3711311,3711308,15330.5699545
7163,3711311,3711312,34389.7832952
7164,3711311,3711307,4526.99645413
7165,3711311,3711303,16065.1798488
7166,3711309,3711308,44728.6247148
7167,3711305,3711302,26493.0818855
7168,3711305,3711312,18912.2959602
7169,3711305,3711303,14048.3594162
7170,3711308,3711307,46041.7708531
7171,3711302,3711312,1209.58836931
7172,3711302,3711301,26884.4208716
7173,3711302,3711303,7822.55053406
7174,3711312,3711313,37680.6771668
7175,3711312,3711314,32054.5625619
7176,3711312,3711304,7708.44688981
7177,3711312,3711301,5333.47310025
7178,3711307,3711303,14439.338783
7179,3711313,3711314,24143.6204498
7180,3711314,3711315,27460.5755585
7181,3711314,3711304,16440.4232184
7182,3711315,3711304,23155.2538961
7183,3711315,37173ALARKA,39273.007162
7184,3711304,3711301,31429.9270649
7185,3711304,3711303,6316.19567737
7186,3711301,3711303,4879.74465771
7187,3716917,3716916,11323.8907483
7188,3716917,3716915,20725.1406793
7189,3716917,3716914,19584.8065683
7190,3716916,3716920,8160.59529108
7191,3716916,3716914,12897.2373219
7192,3716916,3716919,14932.476035
7193,3716916,3716918,33281.7747118
7194,3716915,3716913,25103.1370484
7195,3716915,3716914,34112.6554251
7196,3716912,3716901,14598.1618784
7197,3716912,3716913,17050.3577906
7198,3716912,3716908,20729.8215745
7199,3716912,3716909,18932.4244707
7200,3716912,3716904,15732.6132552
7201,3716912,3716914,18329.1767776
7202,3716910,3716911,8307.61057749
7203,3716910,3716913,8897.5875447
7204,3716910,3716904,12007.9528013
7205,3716903,3716907,3272.6798382
7206,3716903,3716901,44565.8545056
7207,3716903,3716902,29907.3109179
7208,3716903,3716908,1984.04478686
7209,3716903,3716905,51091.0897943
7210,3716911,3716909,8908.00210011
7211,3716911,3716904,26853.3807755
7212,3716907,3716908,72674.6444313
7213,3716907,3716906,32123.5126399
7214,3716907,3716905,34693.4672689
7215,3716901,3716902,12328.5512124
7216,3716901,3716908,25056.7506111
7217,3716901,3716920,16811.467385
7218,3716901,3716914,60453.3314973
7219,3716902,3716920,43161.1158311
7220,3716913,3716904,4078.73407444
7221,3716913,3716914,6150.07633911
7222,3716908,3716909,31523.190736
7223,3716906,3716905,46896.5797252
7224,3716909,3716904,44638.8189438
7225,3716920,3716914,24187.5324767
7226,3716920,3716919,34062.1953092
7227,3716919,3716918,20150.1564716
7228,37179033,37179021,19824.6044664
7229,37179033,37179020B,9183.12437492
7230,37179033,37179019,6975.61779799
7231,37179033,37179022,35898.5113796
7232,37179033,37179020A,22889.1708632
7233,37179041,37179028,58284.453692
7234,37179041,37179017B,6780.43182386
7235,37179041,37179018,16858.7287208
7236,37179021,37179019,13404.2787562
7237,37179021,37179007,31893.0252889
7238,37179021,37179022,8097.57554012
7239,37179021,37179024,14379.4593569
7240,37179028,37179020B,13420.9176913
7241,37179028,37179017B,812.769696107
7242,37179028,37179020A,12715.6615353
7243,37179020B,37179017B,11279.7575711
7244,37179020B,37179019,35419.006359
7245,37179020B,37179020A,13041.6594113
7246,37179029C,37179017B,4119.87658379
7247,37179029C,37179040,9921.42447783
7248,37179029C,37179014,7135.53788919
7249,37179029C,37179015,7356.95858446
7250,37179029C,37179017A,0.0
7251,37179029C,37179029A,3145.71922451
7252,37179029C,37179029B,6719.19587092
7253,37179017B,37179019,7714.0111554
7254,37179017B,37179018,5894.08407266
7255,37179017B,37179040,6070.15171486
7256,37179017B,37179017A,12432.9592225
7257,37179017B,37179029A,0.0
7258,37179031,37179019,16287.930818
7259,37179031,37179007,19627.7624369
7260,37179031,37179042,33335.6922824
7261,37179031,37179017A,9330.75879332
7262,37179043,37179004,10901.346751
7263,37179043,37179001,1242.81704232
7264,37179043,37179010,4086.09051471
7265,37179043,37179003,7375.91825431
7266,37179038A,37179037A,1324.04791573
7267,37179038A,37179005,647.639810864
7268,37179038A,37179039,5015.50308879
7269,37179038A,37179014,16185.3388172
7270,37179038A,37179030,7419.91848483
7271,37179038A,37179016,10676.636367
7272,37179038A,37179038B,17018.177523
7273,37179019,37179007,16118.0514234
7274,37179019,37179017A,8630.42563822
7275,37179007,37179023,14868.3947456
7276,37179007,37179042,1337.45023542
7277,37179007,37179010,1422.76374169
7278,37179007,37179002,2489.32476876
7279,37179007,37179024,4660.88953133
7280,37179037A,37179014,1317.64317772
7281,37179037A,37179016,25901.9220163
7282,37179037A,37179015,6386.96606359
7283,37179037A,37179035,11037.5606579
7284,37179037A,37179037B,8493.03040042
7285,37179018,37179040,13868.695747
7286,37179018,37179015,3487.05728745
7287,37179023,37179003,8988.25654987
7288,37179023,37179002,10160.9559278
7289,37179023,37179025,10803.6070589
7290,37179023,37179024,26760.4311584
7291,37179042,37179005,27239.5805226
7292,37179042,37179001,4901.91815585
7293,37179042,37179010,2576.37593587
7294,37179042,37179017A,6618.83523333
7295,37179005,37179001,6322.44418065
7296,37179005,37179014,9122.19651163
7297,37179005,37179030,21066.5896242
7298,37179005,37179017A,1213.30316176
7299,37179005,37179029A,1141.88877419
7300,37179004,37179001,3513.06263029
7301,37179004,37179034,19274.1498511
7302,37179004,37179006,7033.15415238
7303,37179004,37179008,8879.78289702
7304,37179004,37179003,4334.61840902
7305,37179004,37179025,9626.44589399
7306,37179001,37179006,7663.8984447
7307,37179001,37179010,6917.93464404
7308,37179001,37179030,6393.68127528
7309,37179034,37179006,10608.8499917
7310,37179034,37179036,17897.8494568
7311,37179034,37179008,18736.5690451
7312,37179034,37179013,8331.9359272
7313,37179034,37179011,30376.7574314
7314,37179006,37179013,13908.3147253
7315,37179006,37179039,16896.4892653
7316,37179006,37179030,6177.57535471
7317,37179036,37179027,33778.9453588
7318,37179036,37179008,1191.25703003
7319,37179036,37179009,26452.6615771
7320,37179036,37179011,37013.2359078
7321,37179027,37179008,1707.31350313
7322,37179027,37179025,4651.50471481
7323,37179027,37179009,25229.2527536
7324,37179027,37179026,51351.5845229
7325,37179008,37179025,23599.3017097
7326,37179013,37179039,4097.15781762
7327,37179013,37179012,35046.9258307
7328,37179013,37179011,9459.15430882
7329,37179039,37179032,3574.05040377
7330,37179039,37179030,10406.3776895
7331,37179039,37179016,12513.9561128
7332,37179039,37179012,14688.3083363
7333,37179010,37179003,313.827670329
7334,37179010,37179002,10428.3166439
7335,37179003,37179002,5901.57435245
7336,37179003,37179025,10913.2154502
7337,37179025,37179024,13088.2811492
7338,37179025,37179026,19927.6157447
7339,37179024,37179026,8843.96135865
7340,37179032,37179016,167.269581831
7341,37179032,37179012,24888.1627343
7342,37179032,37179035,15257.9958654
7343,37179040,37179015,14812.8371847
7344,37179014,37179015,20770.7568337
7345,37179014,37179029A,5020.27470247
7346,37179014,37179029B,3837.49704977
7347,37179016,37179035,6996.13315373
7348,37179016,37179038B,7984.94873208
7349,37179012,37179011,7581.96082391
7350,37179035,37179037B,2815.36604691
7351,37179017A,37179029A,12995.9617037
7352,37179029A,37179029B,7583.58634149
7353,3718308-05,3718308-03,0.0
7354,3718308-05,3718308-02,3796.04598996
7355,3718308-05,3718307-07,4663.84539478
7356,3718308-05,3718307-06,381.988300777
7357,3718308-05,3718302-01,0.0
7358,3718308-05,3718308-07,8361.12359659
7359,3718308-05,3718308-06,1556.53447181
7360,3718308-04,3718302-05,0.0
7361,3718308-04,3718302-02,7423.01481259
7362,3718308-04,3718308-08,4069.89919554
7363,3718308-04,3718308-07,8381.13451341
7364,3718308-03,3718308-02,10728.4502288
7365,3718308-03,3718305-05,13355.2206481
7366,3718308-03,3718308-11,12355.9361824
7367,3718308-03,3718308-08,11137.1116596
7368,3718308-03,3718308-07,9154.70574002
7369,3718308-02,3718308-11,1786.84144081
7370,3718308-02,3718308-10,7549.70744308
7371,3718308-02,3718308-09,2979.86206167
7372,3718308-02,3718308-07,0.0
7373,3718308-02,3718308-06,6703.23801277
7374,3718301-26,3718301-25,336.636152863
7375,3718301-26,3718301-22,0.0
7376,3718301-26,3718301-20,9750.75145384
7377,3718301-26,3718301-35,10344.6773986
7378,3718301-26,3718301-27,199.150511338
7379,3718301-25,3718301-35,877.132597892
7380,3718301-25,3718301-27,7304.60431293
7381,3718301-23,3718301-07,4458.05456963
7382,3718301-23,3718301-02,5344.05810726
7383,3718301-23,3718301-01,4320.58222066
7384,3718301-23,3718318-01,9948.04089801
7385,3718301-23,3718301-41,165.125072087
7386,3718301-23,3718301-31,8778.92337539
7387,3718301-23,3718301-27,6573.12809
7388,3718307-13,3718307-11,0.0
7389,3718307-13,3718307-06,4373.36571967
7390,3718307-13,3718307-05,3394.57109331
7391,3718307-13,3718307-04,5059.87864558
7392,3718307-13,3718302-06,3602.25768193
7393,3718307-13,3718302-01,0.0
7394,3718307-12,3718307-10,0.0
7395,3718307-12,3718307-09,1505.82488806
7396,3718307-12,3718307-03,0.0
7397,3718307-12,3718307-02,5278.92646442
7398,3718307-12,3718307-01,11445.303107
7399,3718307-12,3718308-09,7585.39492241
7400,3718307-11,3718307-07,2451.05367278
7401,3718307-11,3718307-06,3898.72498475
7402,3718307-11,3718307-04,1835.01157542
7403,3718307-11,3718307-03,4056.35050742
7404,3718307-10,3718307-01,2389.72939724
7405,3718307-10,3718305-05,18777.9229054
7406,3718307-10,3718304-05,8368.22144739
7407,3718307-10,3718311-02,0.0
7408,3718307-10,3718311-01,3461.37438152
7409,3718307-10,3718308-11,13912.4293904
7410,3718307-10,3718308-10,1471.08303843
7411,3718307-10,3718308-09,4416.43542116
7412,3718307-09,3718301-16,1782.27578919
7413,3718307-09,3718301-11,2789.72708146
7414,3718307-09,3718307-03,7104.86036838
7415,3718307-09,3718307-02,0.0
7416,3718307-09,3718307-01,2513.09719776
7417,3718307-09,3718301-39,126.122562063
7418,3718307-09,3718301-30,5461.75763013
7419,3718307-09,3718301-29,0.0
7420,3718301-22,3718301-20,2761.41661532
7421,3718301-22,3718301-50,7186.33092804
7422,3718301-22,3718316-02,11741.5235497
7423,3718301-22,3718301-40,8325.63471988
7424,3718301-22,3718301-35,363.13795258
